study_name,time,event_number,sample_weight,e_superba_weight,e_superba_count,t_macrura_weight,t_macrura_count,fish_weight,fish_count
,UTC,,gram,gram,,gram,,gram,
PAL1516,2016-01-18T00:00:00Z,15012,153.98,152.98,239,0,0,1,1
PAL1516,2016-01-18T00:00:00Z,15013,115.82,112.02,162,0,0,3.8,1
PAL1516,2016-01-18T00:00:00Z,15014,182.29,181.29,381,0,0,1,1
PAL1516,2016-01-18T00:00:00Z,15015,310.5,309.5,549,0,0,1,1
PAL1516,2016-01-25T00:00:00Z,15016,204.34,201.69,573,1,8,1.65,1
PAL1516,2016-01-25T00:00:00Z,15017,140.2,139.2,220,0,0,1,1
PAL1516,2016-01-25T00:00:00Z,15018,138.82,137.82,208,0,0,1,1
PAL1516,2016-01-25T00:00:00Z,15019,145.11,52.77,65,91.34,2421,0,0
PAL1516,2016-01-25T00:00:00Z,15020,174.38,167.56,206,4.82,155,1,1
PAL1617,2017-01-05T00:00:00Z,16001,69.76,68.76,146,0,0,1,1
PAL1617,2017-01-05T00:00:00Z,16002,202.9,202.9,340,0,0,0,0
PAL1617,2017-01-05T00:00:00Z,16003,113.86,113.86,232,0,0,0,0
PAL1617,2017-01-05T00:00:00Z,16004,167,166,815,0,0,1,1
PAL1617,2017-01-05T00:00:00Z,16005,309.6,308.6,571,0,0,1,1
PAL1617,2017-01-10T00:00:00Z,16006,227.12,227.12,343,0,0,0,0
PAL1617,2017-01-10T00:00:00Z,16007,178.26,178.26,424,0,0,0,0
PAL1617,2017-01-10T00:00:00Z,16008,177,177,290,0,0,0,0
PAL1617,2017-01-10T00:00:00Z,16009,137.2,136.2,192,0,0,1,1
PAL1617,2017-01-10T00:00:00Z,16010,90,89,169,0,0,1,1
PAL1617,2017-01-15T00:00:00Z,16011,211.95,211.95,421,0,0,0,0
PAL1617,2017-01-15T00:00:00Z,16012,252.05,162.4,280,88.65,709,0,0
PAL1617,2017-01-15T00:00:00Z,16013,185.43,46.72,95,138.71,1110,0,0
PAL1617,2017-01-15T00:00:00Z,16014,56.27,56.27,67,0,0,0,0
PAL1617,2017-01-15T00:00:00Z,16015,174.85,166.65,288,0,0,7.2,1
PAL1617,2017-01-22T00:00:00Z,16016,166.58,165.58,232,0,0,1,1
PAL1617,2017-01-22T00:00:00Z,16017,158.78,158.78,253,0,0,0,0
PAL1617,2017-01-22T00:00:00Z,16018,89,82,137,0,0,7,1
PAL1617,2017-01-22T00:00:00Z,16019,128.88,128.88,190,0,0,0,0
PAL1617,2017-01-22T00:00:00Z,16020,49.86,11.59,77,0,0,0,0
PAL1718,2018-01-03T00:00:00Z,17001,205.9,204.9,439,0,0,0,0
PAL1718,2018-01-03T00:00:00Z,17002,166.3,166.3,462,0,0,0,0
PAL1718,2018-01-03T00:00:00Z,17003,239.9,239.9,429,0,0,0,0
PAL1718,2018-01-03T00:00:00Z,17004,149.5,149.5,563,0,0,0,0
PAL1718,2018-01-03T00:00:00Z,17005,188.6,187.6,517,0,0,1,1
PAL1718,2018-01-08T00:00:00Z,17006,154.36,154.36,436,0,0,0,0
PAL1718,2018-01-08T00:00:00Z,17007,365.32,365.32,659,0,0,0,0
PAL1718,2018-01-08T00:00:00Z,17008,114.16,114.16,311,0,0,0,0
PAL1718,2018-01-08T00:00:00Z,17009,156.4,156.4,728,0,0,0,0
PAL1718,2018-01-08T00:00:00Z,17010,115.1,115.1,519,0,0,0,0
PAL1718,2018-01-15T00:00:00Z,17011,463.93,463.93,1122,0,0,0,0
PAL1718,2018-01-15T00:00:00Z,17012,143.5,143.5,387,0,0,0,0
PAL1718,2018-01-15T00:00:00Z,17013,129.7,129.7,631,0,0,0,0
PAL1718,2018-01-15T00:00:00Z,17014,228.7,228.2,755,0,0,0,0
PAL1718,2018-01-15T00:00:00Z,17015,213.54,213.54,535,0,0,0,0
PAL1718,2018-01-23T00:00:00Z,17016,169.3,169.3,409,0,0,0,0
PAL1718,2018-01-23T00:00:00Z,17017,227.62,226.62,471,0,0,1,1
PAL1718,2018-01-23T00:00:00Z,17018,189.06,189.06,553,0,0,0,0
PAL1718,2018-01-23T00:00:00Z,17019,251.6,251.6,881,0,0,0,0
PAL1718,2018-01-23T00:00:00Z,17020,168.93,167.93,450,0,0,1,1
PAL1718,2018-01-29T00:00:00Z,17021,104.33,104.33,497,0,0,0,0
PAL1718,2018-01-29T00:00:00Z,17022,110.97,110.97,282,0,0,0,0
PAL1718,2018-01-29T00:00:00Z,17023,72.3,70.2,245,0,0,2.1,1
PAL1718,2018-01-29T00:00:00Z,17024,296.5,295.5,881,0,0,0.5,1
PAL1718,2018-01-29T00:00:00Z,17025,187.2,186.2,556,0,0,1,1
