study_name,time,event_number,sample_weight,e_superba_weight,e_superba_count,t_macrura_weight,t_macrura_count,fish_weight,fish_count
,UTC,,gram,gram,,gram,,gram,
PAL9192,1992-01-15T00:00:00Z,91001.0,0.0,389.0,754.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-15T00:00:00Z,91002.0,0.0,478.0,860.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-15T00:00:00Z,91003.0,0.0,350.0,739.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-15T00:00:00Z,91004.0,0.0,269.0,888.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-15T00:00:00Z,91005.0,0.0,331.0,530.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-20T00:00:00Z,91006.0,0.0,267.0,445.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-20T00:00:00Z,91007.0,0.0,271.0,467.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-20T00:00:00Z,91008.0,0.0,364.0,587.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-20T00:00:00Z,91009.0,0.0,346.0,541.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-20T00:00:00Z,91010.0,0.0,278.0,534.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-25T00:00:00Z,91011.0,0.0,397.0,639.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-25T00:00:00Z,91012.0,0.0,433.0,941.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-25T00:00:00Z,91013.0,0.0,420.0,878.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-25T00:00:00Z,91014.0,0.0,234.0,395.0,234.0,2220.0,0.0,0.0
PAL9192,1992-01-25T00:00:00Z,91015.0,0.0,240.0,595.0,25.0,125.0,0.0,0.0
PAL9192,1992-01-30T00:00:00Z,91016.0,0.0,340.0,486.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-30T00:00:00Z,91017.0,0.0,328.0,713.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-30T00:00:00Z,91018.0,0.0,411.0,1013.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-30T00:00:00Z,91019.0,0.0,349.0,428.0,0.0,0.0,0.0,0.0
PAL9192,1992-01-30T00:00:00Z,91020.0,0.0,293.0,670.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-04T00:00:00Z,91021.0,0.0,455.0,565.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-04T00:00:00Z,91022.0,0.0,509.0,1034.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-04T00:00:00Z,91023.0,0.0,660.0,1022.0,0.0,0.0,5.0,2.0
PAL9192,1992-02-04T00:00:00Z,91024.0,0.0,355.0,619.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-04T00:00:00Z,91025.0,0.0,430.0,862.0,0.0,0.0,1.0,2.0
PAL9192,1992-02-09T00:00:00Z,91026.0,0.0,400.0,552.0,0.0,0.0,7.0,1.0
PAL9192,1992-02-09T00:00:00Z,91027.0,0.0,855.0,1450.0,0.0,0.0,2.0,1.0
PAL9192,1992-02-09T00:00:00Z,91028.0,0.0,570.0,1123.0,0.0,0.0,1.0,1.0
PAL9192,1992-02-09T00:00:00Z,91029.0,0.0,359.0,530.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-09T00:00:00Z,91030.0,0.0,401.0,1088.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-14T00:00:00Z,91031.0,0.0,300.0,587.0,0.0,0.0,2.0,1.0
PAL9192,1992-02-14T00:00:00Z,91032.0,0.0,806.0,1612.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-14T00:00:00Z,91033.0,0.0,760.0,760.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-14T00:00:00Z,91034.0,0.0,357.0,515.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-14T00:00:00Z,91035.0,0.0,478.0,933.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-19T00:00:00Z,91036.0,0.0,336.0,519.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-19T00:00:00Z,91037.0,0.0,251.0,396.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-19T00:00:00Z,91038.0,0.0,445.0,662.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-19T00:00:00Z,91039.0,0.0,371.0,468.0,0.0,0.0,0.0,0.0
PAL9192,1992-02-19T00:00:00Z,91040.0,0.0,315.0,612.0,0.0,0.0,1.0,2.0
PAL9293,1993-01-11T00:00:00Z,92001.0,439.0,624.0,1376.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-11T00:00:00Z,92002.0,212.0,390.0,650.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-11T00:00:00Z,92003.0,220.0,466.0,645.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-11T00:00:00Z,92004.0,247.0,350.0,569.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-11T00:00:00Z,92005.0,113.0,141.0,329.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-19T00:00:00Z,92006.0,157.0,157.0,547.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-19T00:00:00Z,92007.0,207.0,207.0,759.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-19T00:00:00Z,92008.0,350.0,350.0,1203.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-19T00:00:00Z,92009.0,171.0,171.0,617.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-19T00:00:00Z,92010.0,187.0,187.0,556.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-23T00:00:00Z,92011.0,246.0,297.0,1025.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-23T00:00:00Z,92012.0,216.0,216.0,888.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-23T00:00:00Z,92013.0,140.0,174.0,514.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-23T00:00:00Z,92014.0,137.0,211.0,594.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-23T00:00:00Z,92015.0,174.0,198.0,526.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-30T00:00:00Z,92016.0,145.0,239.0,453.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-30T00:00:00Z,92017.0,216.0,563.0,728.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-30T00:00:00Z,92018.0,166.0,418.0,462.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-30T00:00:00Z,92019.0,199.0,566.0,448.0,0.0,0.0,0.0,0.0
PAL9293,1993-01-30T00:00:00Z,92020.0,182.0,357.0,757.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-04T00:00:00Z,92021.0,213.0,446.0,617.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-04T00:00:00Z,92022.0,199.0,199.0,630.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-04T00:00:00Z,92023.0,260.0,738.0,781.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-04T00:00:00Z,92024.0,367.0,479.0,1099.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-04T00:00:00Z,92025.0,176.0,340.0,527.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-09T00:00:00Z,92026.0,260.0,404.0,753.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-09T00:00:00Z,92027.0,253.0,355.0,605.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-09T00:00:00Z,92028.0,254.0,414.0,650.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-09T00:00:00Z,92029.0,190.0,342.0,494.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-09T00:00:00Z,92030.0,199.0,430.0,415.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-14T00:00:00Z,92031.0,179.0,324.0,358.0,0.0,0.0,39.0,1.0
PAL9293,1993-02-14T00:00:00Z,92032.0,215.0,30.0,77.0,185.0,231.0,39.0,1.0
PAL9293,1993-02-14T00:00:00Z,92033.0,209.0,363.0,559.0,0.0,0.0,2.0,1.0
PAL9293,1993-02-14T00:00:00Z,92034.0,277.0,518.0,604.0,0.0,0.0,1.0,1.0
PAL9293,1993-02-14T00:00:00Z,92035.0,211.0,339.0,460.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-19T00:00:00Z,92036.0,170.0,520.0,354.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-19T00:00:00Z,92037.0,169.0,285.0,367.0,0.0,0.0,4.0,1.0
PAL9293,1993-02-19T00:00:00Z,92038.0,235.0,435.0,490.0,0.0,0.0,13.0,1.0
PAL9293,1993-02-19T00:00:00Z,92039.0,205.0,415.0,466.0,0.0,0.0,0.0,0.0
PAL9293,1993-02-19T00:00:00Z,92040.0,397.0,489.0,818.0,120.0,2454.0,0.0,0.0
PAL9394,1994-01-11T00:00:00Z,93001.0,255.0,484.0,405.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-11T00:00:00Z,93002.0,188.0,592.0,470.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-11T00:00:00Z,93003.0,315.0,315.0,814.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-11T00:00:00Z,93004.0,233.0,364.0,561.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-11T00:00:00Z,93005.0,107.0,238.0,218.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-16T00:00:00Z,93006.0,148.0,393.0,400.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-16T00:00:00Z,93007.0,233.0,468.0,431.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-16T00:00:00Z,93008.0,152.0,412.0,385.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-16T00:00:00Z,93009.0,146.0,256.0,280.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-16T00:00:00Z,93010.0,340.0,605.0,657.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-21T00:00:00Z,93011.0,138.0,258.0,296.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-21T00:00:00Z,93012.0,185.0,415.0,353.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-21T00:00:00Z,93013.0,166.0,481.0,368.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-21T00:00:00Z,93014.0,135.0,565.0,355.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-21T00:00:00Z,93015.0,71.0,71.0,132.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-26T00:00:00Z,93016.0,383.0,383.0,926.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-26T00:00:00Z,93017.0,150.0,150.0,375.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-26T00:00:00Z,93018.0,207.0,332.0,391.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-26T00:00:00Z,93019.0,181.0,361.0,427.0,0.0,0.0,0.0,0.0
PAL9394,1994-01-26T00:00:00Z,93020.0,207.0,207.0,414.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-01T00:00:00Z,93021.0,211.0,306.0,440.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-01T00:00:00Z,93022.0,191.0,351.0,392.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-01T00:00:00Z,93023.0,186.0,281.0,465.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-01T00:00:00Z,93024.0,349.0,489.0,632.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-01T00:00:00Z,93025.0,181.0,241.0,461.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-07T00:00:00Z,93026.0,145.0,356.0,294.0,14.0,168.0,1.0,1.0
PAL9394,1994-02-07T00:00:00Z,93027.0,196.0,361.0,377.0,20.0,240.0,0.0,0.0
PAL9394,1994-02-07T00:00:00Z,93028.0,188.0,404.0,348.0,19.0,228.0,0.0,0.0
PAL9394,1994-02-07T00:00:00Z,93029.0,129.0,276.0,280.0,13.0,156.0,0.0,0.0
PAL9394,1994-02-07T00:00:00Z,93030.0,257.0,617.0,490.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-13T00:00:00Z,93031.0,145.0,185.0,290.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-13T00:00:00Z,93032.0,189.0,609.0,363.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-13T00:00:00Z,93033.0,378.0,378.0,727.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-13T00:00:00Z,93034.0,188.0,398.0,368.0,21.0,252.0,0.0,0.0
PAL9394,1994-02-13T00:00:00Z,93035.0,351.0,351.0,650.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-18T00:00:00Z,93036.0,162.0,372.0,352.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-18T00:00:00Z,93037.0,239.0,215.0,498.0,184.0,1288.0,2.0,1.0
PAL9394,1994-02-18T00:00:00Z,93038.0,290.0,410.0,498.0,24.0,288.0,2.0,1.0
PAL9394,1994-02-18T00:00:00Z,93039.0,289.0,809.0,501.0,0.0,0.0,0.0,0.0
PAL9394,1994-02-18T00:00:00Z,93040.0,161.0,286.0,355.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-11T00:00:00Z,94001.0,0.0,344.0,1222.0,10.0,120.0,0.0,0.0
PAL9495,1995-01-11T00:00:00Z,94002.0,0.0,2.0,7.0,287.0,3444.0,0.0,0.0
PAL9495,1995-01-11T00:00:00Z,94003.0,0.0,262.0,528.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-11T00:00:00Z,94004.0,192.0,344.0,453.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-11T00:00:00Z,94005.0,258.0,478.0,848.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-17T00:00:00Z,94006.0,252.0,392.0,695.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-17T00:00:00Z,94007.0,163.0,26.0,62.0,141.0,1765.0,0.0,0.0
PAL9495,1995-01-17T00:00:00Z,94008.0,247.0,572.0,512.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-17T00:00:00Z,94009.0,303.0,300.0,560.0,303.0,3755.0,0.0,0.0
PAL9495,1995-01-17T00:00:00Z,94010.0,80.0,210.0,162.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-22T00:00:00Z,94011.0,184.0,52.0,155.0,352.0,1900.0,0.0,0.0
PAL9495,1995-01-22T00:00:00Z,94012.0,200.0,320.0,401.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-22T00:00:00Z,94013.0,234.0,659.0,468.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-22T00:00:00Z,94014.0,225.0,360.0,468.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-22T00:00:00Z,94015.0,350.0,588.0,811.0,0.0,0.0,2.0,1.0
PAL9495,1995-01-27T00:00:00Z,94016.0,184.0,654.0,340.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-27T00:00:00Z,94017.0,355.0,825.0,553.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-27T00:00:00Z,94018.0,206.0,336.0,418.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-27T00:00:00Z,94019.0,250.0,440.0,469.0,0.0,0.0,0.0,0.0
PAL9495,1995-01-27T00:00:00Z,94020.0,168.0,445.0,197.0,65.0,780.0,3.0,1.0
PAL9495,1995-02-02T00:00:00Z,94021.0,253.0,603.0,441.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-02T00:00:00Z,94022.0,188.0,240.0,180.0,57.0,444.0,1.0,1.0
PAL9495,1995-02-02T00:00:00Z,94023.0,232.0,332.0,365.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-02T00:00:00Z,94024.0,211.0,541.0,361.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-02T00:00:00Z,94025.0,252.0,612.0,449.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-06T00:00:00Z,94026.0,207.0,327.0,421.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-06T00:00:00Z,94027.0,285.0,765.0,570.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-06T00:00:00Z,94028.0,171.0,415.0,256.0,1.0,12.0,0.0,0.0
PAL9495,1995-02-06T00:00:00Z,94029.0,184.0,514.0,374.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-06T00:00:00Z,94030.0,208.0,403.0,416.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-13T00:00:00Z,94031.0,218.0,461.0,383.0,1.0,12.0,1.0,1.0
PAL9495,1995-02-13T00:00:00Z,94032.0,328.0,738.0,586.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-13T00:00:00Z,94033.0,103.0,102.0,170.0,0.0,0.0,1.0,1.0
PAL9495,1995-02-13T00:00:00Z,94034.0,317.0,706.0,540.0,0.0,0.0,1.0,1.0
PAL9495,1995-02-13T00:00:00Z,94035.0,229.0,473.0,133.0,0.0,0.0,6.0,1.0
PAL9495,1995-02-18T00:00:00Z,94036.0,212.0,416.0,360.0,0.0,0.0,1.0,1.0
PAL9495,1995-02-18T00:00:00Z,94037.0,218.0,366.0,454.0,1.0,12.0,1.0,1.0
PAL9495,1995-02-18T00:00:00Z,94038.0,207.0,372.0,404.0,0.0,0.0,0.0,0.0
PAL9495,1995-02-18T00:00:00Z,94039.0,136.0,344.0,230.0,1.0,12.0,0.0,0.0
PAL9495,1995-02-18T00:00:00Z,94040.0,247.0,427.0,477.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-11T00:00:00Z,95001.0,195.0,195.0,287.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-11T00:00:00Z,95002.0,191.0,191.0,224.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-11T00:00:00Z,95003.0,147.0,342.0,220.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-11T00:00:00Z,95004.0,215.0,215.0,328.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-11T00:00:00Z,95005.0,243.0,238.0,466.0,5.0,60.0,0.0,0.0
PAL9596,1996-01-16T00:00:00Z,95006.0,185.0,185.0,289.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-16T00:00:00Z,95007.0,213.0,213.0,713.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-16T00:00:00Z,95008.0,272.0,270.0,350.0,0.0,0.0,2.0,1.0
PAL9596,1996-01-16T00:00:00Z,95009.0,204.0,203.0,392.0,0.0,0.0,1.0,1.0
PAL9596,1996-01-16T00:00:00Z,95010.0,197.0,195.0,338.0,0.0,0.0,1.0,1.0
PAL9596,1996-01-22T00:00:00Z,95011.0,300.0,300.0,988.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-22T00:00:00Z,95012.0,65.0,212.0,528.0,0.0,0.0,15.0,1.0
PAL9596,1996-01-22T00:00:00Z,95013.0,332.0,332.0,690.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-22T00:00:00Z,95014.0,379.0,187.0,291.0,187.0,2244.0,2.0,1.0
PAL9596,1996-01-22T00:00:00Z,95015.0,259.0,343.0,687.0,150.0,1800.0,3.0,1.0
PAL9596,1996-01-27T00:00:00Z,95016.0,215.0,349.0,860.0,0.0,0.0,1.0,1.0
PAL9596,1996-01-27T00:00:00Z,95017.0,277.0,276.0,426.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-27T00:00:00Z,95018.0,259.0,259.0,426.0,0.0,0.0,0.0,0.0
PAL9596,1996-01-27T00:00:00Z,95019.0,175.0,115.0,175.0,58.0,696.0,0.0,0.0
PAL9596,1996-01-27T00:00:00Z,95020.0,155.0,153.0,220.0,58.0,696.0,0.0,0.0
PAL9596,1996-02-01T00:00:00Z,95021.0,140.0,49.0,42.0,108.0,1296.0,0.0,0.0
PAL9596,1996-02-01T00:00:00Z,95022.0,203.0,192.0,358.0,0.0,0.0,21.0,1.0
PAL9596,1996-02-01T00:00:00Z,95023.0,137.0,129.0,168.0,0.0,0.0,8.0,1.0
PAL9596,1996-02-01T00:00:00Z,95024.0,141.0,160.0,267.0,0.0,0.0,1.0,1.0
PAL9596,1996-02-01T00:00:00Z,95025.0,237.0,601.0,314.0,0.0,0.0,6.0,1.0
PAL9596,1996-02-06T00:00:00Z,95026.0,191.0,190.0,278.0,0.0,0.0,0.0,0.0
PAL9596,1996-02-06T00:00:00Z,95027.0,245.0,241.0,448.0,0.0,0.0,3.0,1.0
PAL9596,1996-02-06T00:00:00Z,95028.0,130.0,130.0,159.0,0.0,0.0,0.0,0.0
PAL9596,1996-02-06T00:00:00Z,95029.0,258.0,248.0,810.0,0.0,0.0,0.0,0.0
PAL9596,1996-02-06T00:00:00Z,95030.0,141.0,141.0,371.0,0.0,0.0,0.0,0.0
PAL9596,1996-02-11T00:00:00Z,95031.0,150.0,300.0,342.0,0.0,0.0,0.0,0.0
PAL9596,1996-02-11T00:00:00Z,95032.0,232.0,356.0,576.0,0.0,0.0,6.0,1.0
